BQ1,BQ2,BQ3,BQ4,BQ5,BQ6,BQ7,BQ8,BQ9,BQ10,BQ11,BQ12,BQ13,BQ14,BQ15,BQ16,BQ17,BQ18,BQ19,TQ1,TQ2,TQ3,TQ4,TQ5,TQ6,TQ7,TQ8,TQ9,TQ10,TQ11,TQ12,TQ13,TQ14,TQ15,TQ16,TQ17,TQ18,TQ19,%BSUM,%TSUM,ClusterN
3,3,3,2,1,1,2,1,2,1,1,3,2,1,3,1,3,2,1,4,3,2,3,2,2,1,1,1,1,1,1,1,1,3,3,1,4,2,48.0,48.6842105263158,Eliminate
1,1,1,2,2,3,1,1,2,1,1,1,2,1,2,1,1,3,4,2,2,1,3,1,4,1,1,1,1,1,2,4,1,1,1,4,2,1,41.33333333333333,44.736842105263165,Eliminate
1,4,1,1,2,1,1,2,3,2,2,1,1,3,2,1,2,3,4,1,1,2,2,2,1,2,1,1,1,4,3,3,1,1,2,1,1,2,49.33333333333333,42.10526315789474,Eliminate
2,3,2,2,1,2,4,1,1,4,2,2,1,2,1,1,3,1,1,1,1,1,1,4,1,2,4,1,4,1,1,3,2,4,1,1,1,3,48.0,48.6842105263158,Eliminate
1,2,2,1,1,1,2,3,2,2,4,2,3,2,2,1,1,1,1,2,1,2,3,1,1,2,1,1,4,1,4,5,2,1,2,1,1,1,45.33333333333333,47.36842105263158,Eliminate
1,3,4,2,1,1,1,1,1,1,2,1,2,2,4,4,2,2,1,4,2,4,2,1,1,2,1,1,1,4,1,2,1,4,2,1,2,1,48.0,48.6842105263158,Eliminate
3,3,1,2,1,2,3,2,1,2,1,2,3,3,1,1,4,1,1,1,2,4,1,3,1,1,1,1,1,1,3,1,2,1,3,4,1,1,49.33333333333333,43.42105263157895,Eliminate
2,1,2,3,2,2,2,1,1,2,3,1,1,3,1,1,2,2,4,1,2,1,2,1,3,4,1,4,1,1,1,2,1,2,4,1,1,3,48.0,47.36842105263158,Eliminate
1,3,4,1,3,3,3,1,2,1,1,1,1,3,1,1,1,1,4,1,1,2,4,1,2,1,1,4,1,1,2,3,1,1,1,1,1,1,48.0,39.47368421052632,Eliminate
1,1,1,2,1,4,3,3,3,1,2,1,1,2,1,1,4,1,4,2,1,1,4,1,3,3,1,4,1,1,1,3,1,1,4,1,1,2,49.33333333333333,47.36842105263158,Eliminate
1,2,2,1,1,3,1,3,4,1,2,1,1,3,3,1,4,1,1,2,2,3,2,2,3,1,1,1,4,1,2,2,2,1,1,1,1,4,48.0,47.36842105263158,Eliminate
1,4,2,2,2,4,2,2,2,2,2,2,1,1,1,1,1,2,1,3,1,3,3,1,4,4,1,4,1,1,1,1,1,1,1,1,2,3,46.66666666666666,48.6842105263158,Eliminate
1,4,4,1,1,3,2,3,1,2,1,2,1,2,1,1,4,1,1,3,1,4,1,2,1,1,1,1,1,1,2,2,3,2,1,4,1,2,48.0,44.736842105263165,Eliminate
1,2,2,2,1,2,2,1,2,2,2,2,3,1,3,4,1,3,1,1,1,2,2,3,1,1,1,1,4,1,4,1,1,2,2,1,2,3,49.33333333333333,44.736842105263165,Eliminate
1,1,1,1,1,2,4,1,1,2,1,2,1,4,4,1,3,1,4,1,3,1,1,4,4,1,1,1,4,1,1,1,1,2,1,4,2,2,48.0,47.36842105263158,Eliminate
1,1,4,3,2,1,3,2,4,2,1,2,2,1,1,1,2,2,1,1,2,4,1,1,4,1,1,4,1,1,3,1,1,1,2,1,4,2,48.0,47.36842105263158,Eliminate
4,4,1,2,2,1,1,1,2,1,1,1,1,4,1,4,1,1,1,3,3,1,2,2,1,2,1,4,1,1,1,1,1,2,1,4,2,2,45.33333333333333,46.05263157894737,Eliminate
1,3,2,4,1,2,2,1,2,1,1,1,1,3,2,1,3,3,1,1,3,1,1,4,3,1,4,1,1,1,2,5,1,1,3,1,1,2,46.66666666666666,48.6842105263158,Eliminate
2,2,1,2,1,1,1,2,4,1,2,1,3,2,2,4,3,1,1,4,1,1,4,1,2,1,1,1,1,1,3,1,1,1,2,1,4,1,48.0,42.10526315789474,Eliminate
4,1,1,3,2,1,1,1,1,1,3,1,3,3,3,1,1,2,4,1,3,1,1,2,2,2,4,1,1,1,1,2,3,2,2,1,1,2,49.33333333333333,43.42105263157895,Eliminate
1,4,1,2,3,1,1,1,2,2,4,2,1,3,1,1,1,4,1,3,2,1,1,1,1,3,1,1,1,1,1,2,3,1,4,1,1,1,48.0,39.47368421052632,Eliminate
1,1,2,4,1,3,2,1,1,2,1,1,2,3,1,1,2,2,4,1,2,2,1,1,1,1,4,4,1,4,2,3,1,3,1,1,1,1,46.66666666666666,46.05263157894737,Eliminate
4,2,2,1,1,2,1,2,3,2,2,3,1,1,2,1,2,1,4,3,2,3,1,1,2,1,1,1,1,1,1,2,1,4,4,1,2,4,49.33333333333333,47.36842105263158,Eliminate
2,1,4,3,1,2,3,1,2,3,1,2,2,2,1,1,2,3,1,1,1,2,3,2,1,4,1,1,1,4,4,3,2,3,1,1,1,1,49.33333333333333,48.6842105263158,Eliminate
1,2,2,1,2,1,1,2,1,4,1,2,2,1,2,4,1,4,1,2,2,2,1,1,1,1,1,1,1,4,2,3,1,1,2,1,3,3,46.66666666666666,43.42105263157895,Eliminate
3,1,3,1,2,2,1,1,1,2,3,1,1,1,3,1,1,2,4,1,4,1,1,1,3,1,1,1,1,1,4,3,1,4,4,1,3,1,45.33333333333333,48.6842105263158,Eliminate
1,3,2,2,3,1,1,2,3,2,1,1,2,2,4,1,3,2,1,4,1,2,4,3,3,3,1,1,1,1,1,1,3,1,1,1,1,4,49.33333333333333,48.6842105263158,Eliminate
2,2,1,1,1,1,4,2,2,3,1,1,3,1,4,1,3,2,1,3,1,1,1,2,2,1,1,4,1,4,2,2,1,3,2,1,1,3,48.0,47.36842105263158,Eliminate
1,3,2,1,3,4,1,4,1,1,1,2,2,1,3,1,3,2,1,2,1,2,3,1,3,3,1,1,1,1,3,3,2,2,2,1,1,3,49.33333333333333,47.36842105263158,Eliminate
2,3,2,4,2,1,3,1,1,1,2,2,1,1,4,1,2,2,1,1,2,1,4,1,1,2,4,1,1,1,2,4,2,1,1,1,3,3,48.0,47.36842105263158,Eliminate
2,1,3,1,4,1,2,1,2,1,1,1,2,2,3,1,3,1,1,1,3,1,2,4,1,3,1,1,4,1,2,3,2,2,1,1,1,2,44.0,47.36842105263158,Eliminate
1,3,2,3,1,1,4,2,4,1,3,2,1,1,4,1,1,1,1,1,2,1,3,2,1,2,1,1,1,1,2,4,1,4,3,1,3,3,49.33333333333333,48.6842105263158,Eliminate
1,4,1,4,2,1,2,1,1,4,2,3,1,2,1,4,1,1,1,2,1,3,1,2,2,3,1,1,1,1,1,2,1,3,3,1,4,4,49.33333333333333,48.6842105263158,Eliminate
2,1,2,4,1,3,1,1,2,2,1,2,2,3,1,1,4,3,1,1,1,2,3,1,1,1,4,1,1,4,1,2,2,3,1,1,2,3,49.33333333333333,46.05263157894737,Eliminate
3,1,3,2,1,1,3,3,1,2,1,1,3,1,1,1,4,1,4,1,3,1,3,4,1,4,1,1,4,1,2,2,2,1,2,1,2,1,49.33333333333333,48.6842105263158,Eliminate
2,1,1,1,2,3,2,1,1,2,4,2,4,1,2,1,2,1,4,2,1,4,1,2,2,1,1,1,1,1,3,1,3,3,2,1,3,2,49.33333333333333,46.05263157894737,Eliminate
1,1,1,3,4,2,1,1,1,1,2,1,4,3,2,1,2,2,4,2,4,1,1,2,2,1,1,1,4,1,4,2,3,2,2,1,1,2,49.33333333333333,48.6842105263158,Eliminate
1,2,4,1,1,2,3,2,1,2,3,1,4,2,1,1,1,2,1,1,3,1,1,3,1,4,1,1,4,1,1,2,1,1,4,4,1,2,46.66666666666666,48.6842105263158,Eliminate
2,1,1,1,1,2,3,2,2,1,4,1,1,2,1,1,4,1,4,1,1,1,1,1,4,1,1,1,1,4,2,2,1,3,3,1,1,1,46.66666666666666,40.78947368421053,Eliminate
2,1,3,2,1,1,1,3,1,3,1,2,4,3,2,1,3,1,1,1,3,1,2,2,3,2,4,1,1,1,3,1,1,1,4,1,2,2,48.0,47.36842105263158,Eliminate
1,2,3,1,1,3,1,1,1,2,4,1,4,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,4,1,1,4,1,2,3,1,2,2,44.0,46.05263157894737,Eliminate
4,4,1,2,1,3,4,4,1,1,1,2,1,1,2,1,2,1,1,3,1,1,2,1,3,3,1,4,1,4,1,1,2,2,1,1,3,1,49.33333333333333,47.36842105263158,Eliminate
4,1,1,3,1,1,1,1,1,2,1,2,2,1,3,1,2,2,4,1,2,1,3,2,1,3,1,4,1,1,3,4,3,1,1,1,2,1,45.33333333333333,47.36842105263158,Eliminate
3,1,2,1,1,1,2,3,4,1,2,3,1,3,2,1,1,2,1,3,1,1,1,1,1,1,1,1,1,4,2,2,1,1,2,4,3,2,46.66666666666666,43.42105263157895,Eliminate
4,1,2,4,2,2,1,3,2,1,2,2,1,1,4,1,2,1,1,3,2,2,1,2,4,2,1,1,1,1,2,2,2,2,1,4,1,3,49.33333333333333,48.6842105263158,Eliminate
1,1,3,2,1,2,1,2,2,2,2,2,2,1,3,4,4,1,1,1,1,1,2,1,1,3,1,4,1,1,2,4,3,1,4,1,1,2,49.33333333333333,46.05263157894737,Eliminate
2,2,3,2,1,3,1,3,3,1,4,1,3,3,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,4,4,3,1,2,2,4,3,1,49.33333333333333,48.6842105263158,Eliminate
2,1,3,2,1,3,1,1,1,1,2,2,1,1,1,1,4,3,4,1,1,1,1,1,1,3,1,1,1,4,3,2,2,4,1,4,3,2,46.66666666666666,48.6842105263158,Eliminate
1,4,1,1,3,1,4,1,3,2,1,3,1,2,3,1,2,1,1,3,1,3,4,2,1,1,1,1,1,1,2,1,3,1,2,1,3,4,48.0,47.36842105263158,Eliminate
2,1,3,1,2,2,4,2,2,1,3,1,2,2,2,1,1,1,4,1,1,2,3,1,2,3,1,4,1,1,1,2,1,2,4,1,1,4,49.33333333333333,47.36842105263158,Eliminate
2,1,2,1,2,1,2,2,3,1,1,1,4,1,1,1,1,1,1,2,4,2,2,1,2,1,4,1,1,1,3,1,2,2,1,4,1,1,38.66666666666666,47.36842105263158,Eliminate
4,4,1,3,3,1,1,3,2,3,1,1,2,1,2,1,1,2,1,1,2,2,1,2,3,4,4,1,1,1,4,2,3,1,1,1,1,2,49.33333333333333,48.6842105263158,Eliminate
1,3,1,1,3,2,1,1,3,1,1,1,2,1,3,1,3,4,1,1,2,1,3,4,1,2,1,1,1,1,3,3,1,2,4,4,1,1,45.33333333333333,48.6842105263158,Eliminate
3,1,2,2,3,1,1,3,2,3,3,1,3,1,2,1,3,1,1,3,1,1,2,2,4,1,1,1,1,1,1,2,2,1,2,4,3,3,49.33333333333333,47.36842105263158,Eliminate
1,2,1,1,1,1,3,1,4,3,4,1,3,1,2,1,2,2,1,1,4,1,4,1,4,1,1,1,1,1,2,2,2,1,1,1,1,4,46.66666666666666,44.736842105263165,Eliminate
1,2,3,2,1,2,4,1,3,1,3,2,1,2,2,1,4,1,1,3,1,1,1,3,2,1,1,1,1,1,3,3,2,3,4,1,2,3,49.33333333333333,48.6842105263158,Eliminate
1,1,4,4,1,2,1,1,2,1,1,2,3,2,1,1,2,2,4,1,1,1,2,2,2,2,1,1,4,4,3,1,2,1,3,1,3,2,48.0,48.6842105263158,Eliminate
3,1,1,2,2,1,1,1,1,2,2,1,3,4,2,4,1,1,4,3,1,2,1,3,4,2,1,4,1,1,1,2,1,1,1,1,2,3,49.33333333333333,46.05263157894737,Eliminate
3,1,2,2,3,1,2,3,1,3,1,3,1,1,4,1,2,2,1,1,2,2,1,4,1,1,1,1,1,1,3,4,3,1,3,1,4,1,49.33333333333333,47.36842105263158,Eliminate
2,1,1,1,1,4,1,1,4,1,1,2,4,1,3,1,3,4,1,1,3,2,1,1,1,1,1,4,1,1,2,3,1,1,2,1,3,1,49.33333333333333,40.78947368421053,Eliminate
4,1,1,3,2,1,2,1,2,1,4,1,2,3,1,1,1,1,1,2,1,2,1,1,2,4,1,1,4,1,1,4,1,3,1,1,1,2,44.0,44.736842105263165,Eliminate
3,3,1,3,1,1,2,4,2,1,1,2,3,1,3,1,3,1,1,1,1,1,1,2,1,3,1,1,4,1,1,4,2,2,2,4,3,2,49.33333333333333,48.6842105263158,Eliminate
2,1,1,1,4,1,1,4,1,3,1,2,2,2,2,1,1,4,1,3,1,4,1,1,1,2,1,1,1,1,1,1,1,1,4,1,2,3,46.66666666666666,40.78947368421053,Eliminate
1,2,1,1,4,1,4,2,1,2,2,1,1,1,3,1,2,4,1,4,2,1,2,2,2,2,1,1,1,1,3,3,3,3,2,1,1,1,46.66666666666666,47.36842105263158,Eliminate
2,1,3,1,4,2,2,1,2,3,1,2,2,4,1,1,2,2,1,1,1,3,2,4,4,1,1,1,1,4,3,2,1,3,1,1,1,1,49.33333333333333,47.36842105263158,Eliminate
1,1,1,1,3,1,1,2,2,3,3,2,1,2,2,1,3,2,1,2,3,2,1,1,2,4,1,1,1,4,2,3,2,2,1,1,1,3,44.0,48.6842105263158,Eliminate
2,2,1,1,2,3,2,3,2,1,1,1,3,3,1,1,1,2,1,2,4,1,1,4,1,4,1,1,1,1,1,1,3,4,2,1,1,3,44.0,48.6842105263158,Eliminate
1,2,3,1,3,2,1,2,1,3,4,3,2,1,2,1,1,1,1,4,1,1,2,3,3,1,1,1,1,1,3,5,1,4,1,1,2,1,46.66666666666666,48.6842105263158,Eliminate
1,1,4,2,1,4,3,3,1,1,2,2,4,1,1,1,2,1,1,4,1,2,1,1,1,3,1,4,4,1,2,3,1,2,1,1,1,1,48.0,46.05263157894737,Eliminate
2,3,1,2,2,4,2,1,2,1,1,2,3,1,2,1,3,1,1,2,3,3,3,2,3,1,4,1,1,1,2,1,1,1,1,1,2,4,46.66666666666666,48.6842105263158,Eliminate
1,1,1,1,1,2,1,4,4,1,1,2,3,2,1,1,4,2,4,1,1,1,3,2,3,1,1,1,1,1,4,3,1,1,1,1,4,4,49.33333333333333,46.05263157894737,Eliminate
4,1,2,1,1,3,4,2,3,3,1,2,1,1,1,1,2,3,1,3,1,1,3,1,1,2,4,1,1,1,1,2,2,1,1,1,3,1,49.33333333333333,40.78947368421053,Eliminate
1,3,2,2,4,1,1,1,2,3,2,3,2,1,1,1,3,3,1,2,1,3,2,3,2,2,4,1,1,1,1,1,2,2,1,1,2,3,49.33333333333333,46.05263157894737,Eliminate
3,3,1,1,1,2,3,2,1,1,4,1,1,1,3,4,1,2,1,1,3,1,3,1,2,1,4,1,4,1,1,1,2,1,4,1,1,1,48.0,44.736842105263165,Eliminate
3,3,1,3,1,2,1,2,1,1,2,1,1,4,1,4,3,2,1,2,4,1,2,1,2,1,1,1,1,1,3,2,1,1,2,4,1,1,49.33333333333333,42.10526315789474,Eliminate
2,2,1,1,1,2,1,2,3,1,2,1,1,4,2,1,1,4,4,1,2,2,1,2,2,3,1,1,1,1,3,3,2,2,3,1,1,4,48.0,47.36842105263158,Eliminate
2,2,3,4,1,1,2,1,1,2,1,3,1,2,4,1,4,1,1,2,1,1,2,3,3,2,1,1,1,1,3,4,2,2,1,1,1,4,49.33333333333333,47.36842105263158,Eliminate
1,1,1,2,4,1,1,1,4,1,1,1,2,1,1,4,1,4,4,1,3,1,4,2,3,4,1,1,1,1,1,4,1,3,2,1,2,1,48.0,48.6842105263158,Eliminate
1,2,2,1,2,4,1,3,1,2,2,2,1,3,3,1,3,1,1,1,2,1,1,1,1,1,4,4,1,1,1,2,3,1,4,4,2,1,48.0,47.36842105263158,Eliminate
2,1,1,1,2,1,2,1,3,2,3,1,2,2,3,1,1,1,1,2,1,2,1,2,1,1,4,1,4,1,3,4,2,1,1,1,1,1,41.33333333333333,44.736842105263165,Eliminate
1,3,4,1,1,1,2,2,2,1,3,3,1,3,1,1,1,2,1,2,4,2,2,4,1,4,1,1,1,1,1,4,1,1,1,1,4,1,45.33333333333333,48.6842105263158,Eliminate
1,2,3,2,4,4,2,2,1,2,3,1,2,2,1,1,2,1,1,4,2,2,1,1,2,4,4,1,1,1,2,1,1,1,4,1,3,1,49.33333333333333,48.6842105263158,Eliminate
1,1,3,3,3,3,1,3,1,4,3,2,1,2,1,1,1,1,1,4,3,1,3,2,4,2,1,1,1,1,2,2,1,1,1,1,1,2,48.0,44.736842105263165,Eliminate
1,1,1,1,2,1,1,3,1,1,4,2,2,4,4,1,3,3,1,1,1,4,3,2,1,2,4,1,1,1,1,3,1,2,3,1,1,1,49.33333333333333,44.736842105263165,Eliminate
3,1,1,1,2,3,1,1,2,1,3,1,1,3,1,4,2,1,4,1,1,2,4,2,2,1,4,1,1,1,1,3,2,1,1,1,2,3,48.0,44.736842105263165,Eliminate
1,2,1,2,1,1,2,3,2,4,4,1,4,1,2,1,3,1,1,4,1,2,2,3,2,1,1,1,1,4,2,2,1,3,4,1,1,1,49.33333333333333,48.6842105263158,Eliminate
1,1,1,1,3,1,3,4,3,1,2,1,1,1,1,4,2,3,1,4,2,1,1,2,2,3,1,1,1,1,2,2,1,3,2,4,1,1,46.66666666666666,46.05263157894737,Eliminate
1,4,2,1,2,1,1,2,1,2,2,2,1,2,1,1,2,1,1,2,2,1,3,1,1,2,1,1,4,1,1,2,3,3,2,1,2,4,40.0,48.6842105263158,Eliminate
1,4,2,3,1,1,3,1,1,3,1,2,2,1,2,1,1,4,1,2,2,2,1,1,3,3,1,4,4,1,1,1,2,1,1,1,4,1,46.66666666666666,47.36842105263158,Eliminate
1,3,4,1,1,1,3,2,1,1,1,1,4,4,1,1,3,2,1,3,1,1,3,2,1,1,1,4,1,1,4,1,2,4,1,1,3,1,48.0,47.36842105263158,Eliminate
1,1,1,3,2,2,4,1,4,2,1,1,2,2,4,1,1,2,1,1,1,3,1,1,2,3,1,4,1,1,2,2,1,3,3,1,1,4,48.0,47.36842105263158,Eliminate
2,2,1,1,1,2,2,2,4,2,1,2,2,3,4,1,1,2,1,3,3,4,3,1,1,2,1,4,1,1,1,1,1,3,4,1,1,1,48.0,48.6842105263158,Eliminate
2,1,3,3,1,2,1,3,3,1,1,1,1,3,1,4,2,2,1,1,1,2,2,2,3,3,4,1,1,1,3,3,1,1,1,4,1,2,48.0,48.6842105263158,Eliminate
4,2,2,1,3,1,2,2,1,1,3,2,1,2,1,4,3,1,1,1,2,2,1,4,4,2,1,1,1,1,2,1,2,2,3,4,1,1,49.33333333333333,47.36842105263158,Eliminate
2,4,2,1,1,2,1,3,4,2,4,1,1,1,2,1,2,1,1,4,2,1,2,2,2,1,1,4,1,1,2,1,2,2,3,1,4,1,48.0,48.6842105263158,Eliminate
3,1,1,1,2,2,2,2,3,2,2,1,1,3,4,1,2,3,1,3,3,2,4,2,2,3,1,1,1,1,3,2,1,1,1,1,4,1,49.33333333333333,48.6842105263158,Eliminate
3,1,4,1,1,1,3,1,4,3,2,1,4,2,1,1,1,2,1,1,2,1,2,1,1,2,4,1,1,1,1,5,1,4,2,1,2,1,49.33333333333333,44.736842105263165,Eliminate
1,3,2,1,4,3,2,1,3,1,1,2,1,2,3,1,3,2,1,1,1,1,4,2,2,2,1,1,1,1,1,1,2,2,1,1,2,4,49.33333333333333,40.78947368421053,Eliminate
1,1,1,1,1,3,1,1,2,1,1,3,4,1,3,4,3,3,1,1,1,3,2,3,2,3,4,1,4,1,1,4,1,1,1,1,1,1,48.0,47.36842105263158,Eliminate
2,2,3,1,2,2,3,1,2,1,3,1,1,1,1,4,1,3,1,2,3,3,2,1,1,2,1,1,1,1,2,3,3,4,2,1,1,1,46.66666666666666,46.05263157894737,Eliminate
1,2,2,4,1,1,1,1,1,4,3,2,1,1,2,4,1,4,1,1,1,4,3,1,2,3,1,4,1,1,2,1,2,1,1,1,1,4,49.33333333333333,46.05263157894737,Eliminate
4,2,1,3,1,2,1,1,1,2,2,2,3,1,1,1,1,3,1,1,1,3,1,4,2,1,4,1,1,4,3,1,1,2,3,1,2,1,44.0,48.6842105263158,Eliminate
2,1,1,2,1,1,2,4,3,4,1,1,3,1,1,1,1,3,1,3,3,2,2,1,1,2,1,4,1,1,1,2,1,1,1,4,2,4,45.33333333333333,48.6842105263158,Eliminate
3,1,1,3,1,3,4,1,1,1,3,1,2,3,2,1,4,1,1,1,1,1,2,1,2,4,1,1,4,1,4,1,1,2,2,1,3,1,49.33333333333333,44.736842105263165,Eliminate
1,3,3,4,2,1,1,2,4,1,1,2,1,2,1,1,2,3,1,2,1,2,2,1,3,2,1,1,1,1,4,1,1,4,2,1,3,2,48.0,46.05263157894737,Eliminate
2,2,1,1,4,3,1,2,1,1,1,1,3,3,3,4,2,1,1,1,4,1,1,2,1,2,1,1,4,1,4,3,1,3,1,1,2,3,49.33333333333333,48.6842105263158,Eliminate
2,1,2,3,2,2,1,1,2,3,4,2,2,1,1,1,2,1,1,1,4,2,3,2,2,2,1,1,1,1,1,1,3,2,3,1,2,4,45.33333333333333,48.6842105263158,Eliminate
1,2,2,2,1,1,3,1,1,3,1,1,1,1,2,1,1,3,4,1,3,4,1,4,2,1,1,1,1,1,1,1,3,1,3,1,1,4,42.66666666666666,46.05263157894737,Eliminate
1,1,2,4,1,1,3,1,3,2,1,3,2,4,3,1,1,1,1,2,2,3,1,2,3,1,1,1,4,4,2,1,3,2,1,1,1,2,48.0,48.6842105263158,Eliminate
3,1,1,2,2,1,2,1,4,1,2,1,1,1,2,1,1,3,1,2,2,2,1,1,2,1,4,4,1,1,1,2,3,3,1,1,1,3,41.33333333333333,47.36842105263158,Eliminate
2,4,2,2,2,2,1,1,1,3,1,2,2,2,3,1,1,2,1,1,3,3,2,3,2,1,1,1,1,1,3,1,3,3,4,1,1,1,46.66666666666666,47.36842105263158,Eliminate
2,2,3,2,3,1,2,2,4,1,4,2,2,1,1,1,1,2,1,2,1,3,2,3,1,2,1,1,1,1,1,3,1,1,1,1,1,4,49.33333333333333,40.78947368421053,Eliminate
1,1,3,3,2,1,1,4,2,4,3,2,2,1,1,1,2,1,1,1,4,2,1,1,2,1,1,1,4,4,1,2,1,3,4,1,2,1,48.0,48.6842105263158,Eliminate
1,2,3,2,3,2,1,2,1,1,1,1,1,1,2,4,1,1,1,2,1,4,1,4,2,1,1,4,1,1,2,1,2,1,1,1,3,4,41.33333333333333,48.6842105263158,Eliminate
3,3,3,1,1,2,1,2,2,3,1,2,2,1,1,4,1,2,1,3,4,1,1,2,1,2,1,1,1,4,1,3,1,2,3,1,2,2,48.0,47.36842105263158,Eliminate
1,1,1,1,1,1,1,3,2,3,3,1,2,2,1,1,4,3,4,1,4,1,1,3,3,1,1,1,4,1,1,2,2,3,3,1,3,1,48.0,48.6842105263158,Eliminate
1,2,2,2,2,1,1,1,3,1,2,2,1,1,1,1,3,3,4,2,2,2,3,1,4,1,1,1,4,1,2,2,1,3,1,4,1,1,45.33333333333333,48.6842105263158,Eliminate
3,2,1,4,1,4,2,1,2,2,3,1,2,1,2,1,1,2,1,1,1,4,2,2,1,4,1,1,4,1,2,2,1,2,2,1,3,1,48.0,47.36842105263158,Eliminate
4,2,1,3,1,1,2,1,4,1,1,1,1,2,4,1,2,1,4,2,1,2,1,4,3,1,1,4,1,1,1,1,3,3,3,1,1,2,49.33333333333333,47.36842105263158,Eliminate
1,3,2,2,1,4,2,1,1,4,3,1,2,1,1,1,1,1,4,2,1,1,4,1,3,2,1,4,1,1,4,1,2,2,2,1,2,1,48.0,47.36842105263158,Eliminate
1,1,1,1,4,2,4,1,1,3,4,2,2,2,2,1,1,2,1,1,1,3,3,3,1,1,1,1,1,4,3,4,3,2,1,1,1,1,48.0,47.36842105263158,Eliminate
4,1,3,1,3,3,2,2,1,1,2,3,1,1,2,1,1,2,1,1,1,4,1,1,2,3,1,1,4,1,2,1,1,1,1,4,2,2,46.66666666666666,44.736842105263165,Eliminate
1,1,1,1,1,3,2,1,2,3,2,3,1,2,2,1,3,3,1,2,4,1,1,1,2,1,1,1,4,1,2,1,1,2,3,1,1,1,45.33333333333333,40.78947368421053,Eliminate
1,1,3,3,1,3,2,4,1,2,1,2,1,1,3,1,4,2,1,4,4,1,3,1,2,2,1,1,1,1,1,3,2,1,3,1,1,4,49.33333333333333,48.6842105263158,Eliminate
2,1,2,1,1,3,1,1,1,2,2,2,4,3,2,1,4,2,1,2,1,3,4,2,1,1,1,4,1,1,4,2,1,1,2,1,4,1,48.0,48.6842105263158,Eliminate
2,2,2,1,1,1,4,1,1,1,1,3,1,1,1,4,3,3,1,1,1,1,2,2,2,2,1,1,4,1,2,4,2,1,3,1,3,2,45.33333333333333,47.36842105263158,Eliminate
2,1,4,1,2,1,1,4,1,2,1,1,2,2,3,1,1,1,1,1,2,2,1,2,4,1,4,1,1,1,3,2,1,3,4,1,1,2,42.66666666666666,48.6842105263158,Eliminate
2,1,2,1,1,1,2,1,4,3,2,1,3,2,3,1,3,2,1,2,1,4,1,1,4,2,1,1,4,1,1,1,1,2,4,1,1,1,48.0,44.736842105263165,Eliminate
3,1,1,2,2,1,3,4,2,2,2,3,1,3,1,1,1,3,1,1,1,1,1,3,1,2,1,1,1,4,2,4,1,1,4,1,1,2,49.33333333333333,43.42105263157895,Eliminate
1,2,2,4,1,1,2,2,1,1,1,1,3,2,1,1,2,4,4,4,1,4,1,1,1,2,4,1,1,1,3,1,1,1,2,4,1,1,48.0,46.05263157894737,Eliminate
3,1,1,1,1,1,2,4,3,1,1,3,2,1,2,1,3,2,4,1,3,1,3,1,1,1,4,4,4,1,1,1,2,2,2,1,1,1,49.33333333333333,46.05263157894737,Eliminate
2,1,2,2,1,1,1,3,3,3,3,3,3,1,2,1,2,2,1,1,3,3,1,2,1,1,1,1,4,1,4,5,1,1,1,1,3,2,49.33333333333333,48.6842105263158,Eliminate
3,2,3,1,1,1,1,2,1,2,4,1,3,1,1,4,1,1,1,1,3,1,1,3,3,1,1,1,4,4,4,1,1,1,1,1,2,1,45.33333333333333,46.05263157894737,Eliminate
3,2,2,4,1,1,2,1,1,2,2,2,1,1,1,4,3,1,1,2,1,2,1,1,2,3,4,1,1,4,1,2,1,1,2,1,2,2,46.66666666666666,44.736842105263165,Eliminate
1,2,1,2,1,1,3,3,1,1,1,3,3,1,1,1,3,3,1,2,4,1,2,2,1,2,1,1,1,1,2,1,1,1,2,1,3,3,44.0,42.10526315789474,Eliminate
2,1,1,1,4,1,3,2,3,1,3,1,2,1,1,1,2,4,1,4,1,1,1,2,4,4,1,1,1,1,3,4,1,1,2,1,2,1,46.66666666666666,47.36842105263158,Eliminate
4,1,1,2,2,2,1,3,4,1,4,1,4,1,1,1,2,1,1,2,4,1,1,1,1,4,1,1,4,1,2,5,1,2,2,1,1,2,49.33333333333333,48.6842105263158,Eliminate
3,1,1,1,2,4,2,4,3,1,3,1,2,1,1,1,4,1,1,1,1,1,1,3,1,2,4,1,1,4,2,1,1,1,2,4,3,3,49.33333333333333,48.6842105263158,Eliminate
1,2,3,1,3,3,1,3,1,2,1,3,3,2,1,1,2,3,1,3,1,2,3,1,3,1,1,1,1,1,2,3,2,2,4,1,1,4,49.33333333333333,48.6842105263158,Eliminate
2,1,1,1,2,3,1,1,4,1,2,3,3,1,1,4,2,2,1,1,1,2,3,2,4,1,1,1,1,1,1,1,3,1,1,1,4,3,48.0,43.42105263157895,Eliminate
1,3,1,1,2,2,2,1,1,2,3,2,3,3,2,1,1,1,1,2,2,2,1,1,1,4,1,1,1,1,2,3,1,1,2,1,3,4,44.0,44.736842105263165,Eliminate
2,2,1,1,1,1,2,4,2,4,2,1,3,1,2,1,1,2,1,1,1,3,1,1,3,2,1,1,1,4,3,3,1,1,2,4,1,1,45.33333333333333,46.05263157894737,Eliminate
